Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
0	8.106595993041992	1000	2000	105.1738674521316	91.71913661223489	72	2000
1	18.162248611450195	1000	3000	185.86535851872517	167.92332085115865	84	3000
2	30.72447943687439	1000	4000	243.23347411628808	243.23347411628808	94	4000
3	45.17168402671814	1000	5000	300.7687171737861	296.5832188619771	103	5000
4	59.47223734855652	1000	6000	300.7687171737861	263.5959599196475	111	6000
5	73.83391618728638	1000	7000	300.7687171737861	300.2106994999523	120	7000
6	88.4385871887207	1000	8000	318.9654201131981	301.1065073982351	127	8000
7	102.34256839752197	1000	9000	318.9654201131981	291.37648461776917	135	9000
8	116.95323371887207	1000	10000	318.9654201131981	283.3464589396243	143	10000
9	131.1636939048767	1000	11000	318.9654201131981	242.31246254977535	151	11000
10	145.10047054290771	1000	12000	347.09912581158403	347.09912581158403	159	12000
11	159.01432991027832	1000	13000	367.9057885726188	290.5132323516131	165	13000
12	173.83256220817566	1000	14000	367.9057885726188	274.1057832532942	173	14000
13	188.75460505485535	1000	15000	380.3581873624453	339.77445848893893	179	15000
14	203.37475514411926	1000	16000	380.3581873624453	12.210560527391639	190	16000
15	218.26895213127136	1000	17000	380.3581873624453	40.52421974953584	200	17000
16	233.34626412391663	1000	18000	380.3581873624453	271.3715964883331	210	18000
17	247.5697169303894	1000	19000	380.3581873624453	267.02854248464877	222	19000
18	261.5954439640045	1000	20000	380.3581873624453	317.84745507447883	231	20000
19	275.76963543891907	1000	21000	380.3581873624453	315.0458773818318	238	21000
20	289.98446774482727	1000	22000	380.3581873624453	281.1714609155599	246	22000
21	304.1087350845337	1000	23000	380.3581873624453	320.22617270316414	253	23000
22	318.12048983573914	1000	24000	380.3581873624453	276.82959680595	261	24000
23	332.04240012168884	1000	25000	380.3581873624453	6.567419573268593	281	25000
24	346.09895730018616	1000	26000	380.3581873624453	12.025626781253687	329	26000
25	360.234313249588	1000	27000	380.3581873624453	7.132179168504002	365	27000
26	374.26848340034485	1000	28000	380.3581873624453	8.68893267693493	392	28000
27	388.279256105423	1000	29000	380.3581873624453	14.263834117445072	416	29000
28	402.8102626800537	1000	30000	380.3581873624453	6.375114691249501	452	30000
29	417.15080070495605	1000	31000	380.3581873624453	0.4592625334057907	517	31000
30	431.80081152915955	1000	32000	380.3581873624453	4.1008655082475745	571	32000
31	446.8911621570587	1000	33000	380.3581873624453	5.855407134894448	607	33000
32	461.2042787075043	1000	34000	380.3581873624453	6.403204299072069	638	34000
33	475.27497839927673	1000	35000	380.3581873624453	6.672695001557443	672	35000
34	489.2718493938446	1000	36000	380.3581873624453	7.011881141829692	709	36000
35	503.4401888847351	1000	37000	380.3581873624453	3.84172580509292	747	37000
36	517.511372089386	1000	38000	380.3581873624453	3.805245535669236	788	38000
37	531.5124664306641	1000	39000	380.3581873624453	6.983647417796442	835	39000
38	545.4647936820984	1000	40000	380.3581873624453	230.5895162135832	852	40000
39	559.717396736145	1000	41000	380.3581873624453	225.1582737481428	862	41000
40	573.8048133850098	1000	42000	380.3581873624453	300.6726886393917	872	42000
