Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
90	1762.9719219207764	1000	92000	2182.0916575340025	572.3300771472384	518	92000
91	1782.1010220050812	1000	93000	2182.0916575340025	891.4824677326243	522	93000
92	1801.294891834259	1000	94000	2182.0916575340025	1044.095719815795	525	94000
93	1820.623953819275	1000	95000	2182.0916575340025	1424.222434121762	528	95000
94	1839.7414240837097	1000	96000	2182.0916575340025	980.5942739601796	531	96000
95	1859.2097578048706	1000	97000	2182.0916575340025	987.8765595215524	534	97000
96	1878.36372256279	1000	98000	2182.0916575340025	1281.0743016454494	537	98000
97	1897.5438199043274	1000	99000	2182.0916575340025	1396.3930179247695	540	99000
98	1917.1654558181763	1000	100000	2182.0916575340025	1103.453799079593	542	100000
99	1936.3117246627808	1000	101000	2182.0916575340025	1317.0572327833354	545	101000
100	1955.471347808838	1000	102000	2182.0916575340025	1311.4181797631668	547	102000
101	1974.7591364383698	1000	103000	2182.0916575340025	1219.3757100272592	550	103000
102	1993.9845304489136	1000	104000	2182.0916575340025	1116.260239329232	554	104000
103	2013.2960810661316	1000	105000	2182.0916575340025	1149.7128681617096	556	105000
104	2032.4107503890991	1000	106000	2182.0916575340025	1159.3926001585369	559	106000
105	2051.7160983085632	1000	107000	2182.0916575340025	1178.235716669149	562	107000
106	2071.0763244628906	1000	108000	2182.0916575340025	1082.000928227949	566	108000
107	2090.3057882785797	1000	109000	2182.0916575340025	1032.5196426074913	569	109000
108	2109.44949054718	1000	110000	2182.0916575340025	1158.4142014418346	572	110000
109	2128.7137207984924	1000	111000	2182.0916575340025	1123.8111039559244	575	111000
110	2147.8848094940186	1000	112000	2182.0916575340025	329.6369811532107	578	112000
111	2167.0614426136017	1000	113000	2182.0916575340025	1203.385543393777	581	113000
112	2186.583072423935	1000	114000	2182.0916575340025	1117.3711193301333	584	114000
113	2205.7290666103363	1000	115000	2182.0916575340025	1296.969507501723	587	115000
114	2224.8916923999786	1000	116000	2182.0916575340025	857.5189569757468	591	116000
115	2244.356463432312	1000	117000	2182.0916575340025	1186.2754620501457	594	117000
116	2263.4508945941925	1000	118000	2182.0916575340025	1197.8384135441252	598	118000
117	2282.6050374507904	1000	119000	2182.0916575340025	896.4265406289537	602	119000
118	2302.0039660930634	1000	120000	2182.0916575340025	663.1295905648082	606	120000
119	2321.2296948432922	1000	121000	2182.0916575340025	1222.8531448126419	610	121000
120	2340.5362050533295	1000	122000	2182.0916575340025	724.4795524139917	613	122000
121	2359.7637481689453	1000	123000	2182.0916575340025	815.728614058577	617	123000
122	2378.9625046253204	1000	124000	2182.0916575340025	1001.4867226792242	620	124000
123	2398.75750041008	1000	125000	2182.0916575340025	1492.7899446424701	623	125000
124	2418.3707954883575	1000	126000	2182.0916575340025	811.3219270579939	626	126000
125	2437.9108531475067	1000	127000	2182.0916575340025	1180.537834227455	630	127000
126	2457.4471864700317	1000	128000	2182.0916575340025	902.4479492045007	634	128000
127	2476.6208107471466	1000	129000	2182.0916575340025	1518.2071788263083	637	129000
128	2495.9351234436035	1000	130000	2182.0916575340025	1199.8793235006083	639	130000
129	2515.0142776966095	1000	131000	2182.0916575340025	1150.523645891994	642	131000
130	2534.076029777527	1000	132000	2182.0916575340025	1277.7696661518833	646	132000
131	2553.329731464386	1000	133000	2182.0916575340025	1181.9526270919844	649	133000
132	2572.933755159378	1000	134000	2182.0916575340025	1147.3108748384798	652	134000
133	2592.1509153842926	1000	135000	2182.0916575340025	1225.37805586012	655	135000
134	2611.487992286682	1000	136000	2182.0916575340025	847.1517967589056	658	136000
135	2630.698328971863	1000	137000	2182.0916575340025	1012.8623215940303	661	137000
136	2649.9418337345123	1000	138000	2182.0916575340025	1451.5421576648384	663	138000
137	2669.130619764328	1000	139000	2182.0916575340025	1407.771654801528	666	139000
138	2688.125548839569	1000	140000	2182.0916575340025	1048.6421541866998	669	140000
139	2707.817641735077	1000	141000	2182.0916575340025	1725.833959294275	671	141000
140	2727.594276189804	1000	142000	2182.0916575340025	1637.3361990809285	674	142000
141	2747.1114344596863	1000	143000	3052.298911822837	3052.298911822837	676	143000
142	2766.8288328647614	1000	144000	3052.298911822837	1266.9326216849188	678	144000
143	2786.2976932525635	1000	145000	3052.298911822837	1216.0334637425378	681	145000
144	2805.681444168091	1000	146000	3052.298911822837	1271.7021338837994	683	146000
145	2825.663553714752	1000	147000	3052.298911822837	1005.4274883191318	685	147000
146	2845.5545687675476	1000	148000	3052.298911822837	1344.9044486084842	687	148000
147	2864.886938095093	1000	149000	3052.298911822837	1422.7567279201373	690	149000
148	2884.7901005744934	1000	150000	3052.298911822837	1265.0518678169988	692	150000
149	2904.627521753311	1000	151000	3052.298911822837	1730.5857827034567	694	151000
150	2924.829365968704	1000	152000	3205.9772656965756	3205.9772656965756	695	152000
151	2945.0162632465363	1000	153000	3257.2996916303164	3257.2996916303164	696	153000
152	2964.1779980659485	1000	154000	3257.2996916303164	3003.8457851588473	697	154000
153	2983.301855325699	1000	155000	3257.2996916303164	1836.2465920600118	699	155000
154	3002.8540847301483	1000	156000	3257.2996916303164	3251.600990427947	700	156000
155	3021.908635854721	1000	157000	3257.2996916303164	2856.2795416165422	701	157000
156	3041.1426391601562	1000	158000	3257.2996916303164	2654.605746068982	703	158000
157	3060.479808807373	1000	159000	3257.2996916303164	1094.2138632795547	705	159000
158	3079.7030363082886	1000	160000	3257.2996916303164	1186.4990630848272	707	160000
159	3098.9655780792236	1000	161000	3257.2996916303164	2479.9612749788175	708	161000
160	3118.9275031089783	1000	162000	3257.2996916303164	1659.9701117945792	710	162000
161	3139.114102602005	1000	163000	3257.2996916303164	331.3738380229665	712	163000
162	3159.059828042984	1000	164000	3257.2996916303164	2941.23061136285	713	164000
163	3179.099930524826	1000	165000	3257.2996916303164	1596.5189325551698	715	165000
164	3199.1314177513123	1000	166000	3257.2996916303164	1395.9418151484604	717	166000
165	3218.8405508995056	1000	167000	3257.2996916303164	1976.1464316579386	718	167000
166	3239.1814341545105	1000	168000	3257.2996916303164	2172.3460045459515	720	168000
167	3258.6400656700134	1000	169000	3257.2996916303164	2281.2289299305403	721	169000
168	3279.0889177322388	1000	170000	3257.2996916303164	2378.9853059768434	723	170000
169	3298.7084465026855	1000	171000	3257.2996916303164	3199.82094678489	724	171000
170	3318.2006990909576	1000	172000	3257.2996916303164	3164.92407245419	725	172000
171	3337.7487087249756	1000	173000	3257.2996916303164	2055.2189909622234	726	173000
172	3357.0832011699677	1000	174000	3257.2996916303164	2962.013614817134	727	174000
173	3376.7999455928802	1000	175000	3257.2996916303164	3134.1727346835182	728	175000
174	3396.3107810020447	1000	176000	3257.2996916303164	1075.0394530351275	730	176000
175	3416.3545010089874	1000	177000	3257.2996916303164	1317.2599834336422	732	177000
176	3436.06298327446	1000	178000	3257.2996916303164	3152.6835857320652	733	178000
177	3455.2415449619293	1000	179000	3257.2996916303164	943.9660076092234	734	179000
178	3474.937334537506	1000	180000	3257.2996916303164	2108.978209219421	736	180000
179	3494.628490924835	1000	181000	3257.2996916303164	1768.117400748623	737	181000
180	3515.4559981822968	1000	182000	3257.2996916303164	2967.6145914578497	738	182000
181	3536.444537639618	1000	183000	3257.2996916303164	3228.3032362862314	739	183000
182	3556.9708178043365	1000	184000	3257.2996916303164	3232.868570779965	740	184000
183	3577.2314553260803	1000	185000	3257.2996916303164	3195.72133879117	741	185000
184	3597.2731037139893	1000	186000	3257.2996916303164	1213.3854202441557	743	186000
185	3617.0650775432587	1000	187000	3257.2996916303164	1917.4798642725054	745	187000
186	3636.884664297104	1000	188000	3257.2996916303164	1814.0309233612911	746	188000
187	3656.5408623218536	1000	189000	3257.2996916303164	3204.304874030376	747	189000
188	3676.3664150238037	1000	190000	3257.2996916303164	1239.7015472351436	749	190000
189	3695.8861136436462	1000	191000	3285.5183326357824	3285.5183326357824	750	191000
190	3715.380002975464	1000	192000	3285.5183326357824	3168.690612203121	751	192000
191	3735.0142040252686	1000	193000	3285.5183326357824	1449.2976116843508	752	193000
192	3754.477062225342	1000	194000	3285.5183326357824	3160.9432694610246	753	194000
193	3774.081108570099	1000	195000	3285.5183326357824	2670.273613326169	755	195000
194	3794.370703458786	1000	196000	3285.5183326357824	3206.018819949486	756	196000
195	3814.1418092250824	1000	197000	3285.5183326357824	1373.1452500542855	758	197000
196	3833.7016649246216	1000	198000	3285.5183326357824	2618.4250126339093	759	198000
197	3853.3005018234253	1000	199000	3285.5183326357824	1184.008424889557	761	199000
198	3872.719958305359	1000	200000	3285.5183326357824	1447.9510808739428	763	200000
199	3892.2844018936157	1000	201000	3285.5183326357824	1358.2170220057255	765	201000
200	3911.9169676303864	1000	202000	3285.5183326357824	3215.959833956887	766	202000
201	3931.436940908432	1000	203000	3285.5183326357824	2651.5010455958545	767	203000
202	3951.3052294254303	1000	204000	3285.5183326357824	2217.3678790732592	768	204000
203	3970.684081554413	1000	205000	3285.5183326357824	2081.3703235214175	770	205000
204	3990.2338995933533	1000	206000	3285.5183326357824	2064.1787042255096	772	206000
205	4009.7233273983	1000	207000	3285.5183326357824	3276.7341381210713	773	207000
206	4029.205782175064	1000	208000	3285.5183326357824	226.77183815662127	775	208000
207	4049.182947397232	1000	209000	3285.5183326357824	3220.087868140425	776	209000
208	4069.859042406082	1000	210000	3285.5183326357824	3215.8647037294336	777	210000
209	4090.978096485138	1000	211000	3285.5183326357824	1648.6216330386078	778	211000
210	4110.922083854675	1000	212000	3285.5183326357824	3190.652376990721	779	212000
211	4130.462515115738	1000	213000	3285.5183326357824	2346.802008975943	781	213000
212	4151.539267301559	1000	214000	3285.5183326357824	2763.094465936391	782	214000
213	4171.858444452286	1000	215000	3285.5183326357824	1750.1716076788887	784	215000
214	4192.727521419525	1000	216000	3285.5183326357824	1157.2891595190702	787	216000
215	4211.785034656525	1000	217000	3285.5183326357824	1223.753923886802	790	217000
216	4231.985718488693	1000	218000	3285.5183326357824	3266.361028775585	791	218000
217	4250.503347635269	1000	219000	3285.5183326357824	3206.9437215914636	792	219000
218	4269.2331528663635	1000	220000	3285.5183326357824	2111.898739190722	793	220000
219	4287.969788074493	1000	221000	3285.5183326357824	1600.2994733950873	794	221000
220	4306.906301021576	1000	222000	3285.5183326357824	2759.854326600787	796	222000
221	4325.761292934418	1000	223000	3285.5183326357824	955.8910267385633	798	223000
222	4344.957843065262	1000	224000	3285.5183326357824	3225.069809537013	799	224000
223	4364.830731868744	1000	225000	3285.5183326357824	1837.739934745197	800	225000
224	4384.872910499573	1000	226000	3285.5183326357824	2669.10626878066	802	226000
225	4404.126648426056	1000	227000	3285.5183326357824	1648.1656745600017	803	227000
226	4423.280279636383	1000	228000	3287.7248321806364	1368.940014492093	805	228000
227	4442.680887937546	1000	229000	3306.1241872430364	3306.1241872430364	806	229000
228	4461.913037538528	1000	230000	3306.1241872430364	2037.5500183320598	808	230000
229	4481.250693082809	1000	231000	3306.1241872430364	1793.1228559897152	809	231000
230	4500.543645858765	1000	232000	3306.1241872430364	1314.476410429677	811	232000
231	4519.688113927841	1000	233000	3306.1241872430364	1519.739579684709	812	233000
232	4538.784567594528	1000	234000	3306.1241872430364	3279.20950908386	813	234000
233	4558.441571235657	1000	235000	3313.9509759720504	1653.6479206097974	815	235000
234	4578.694385051727	1000	236000	3313.9509759720504	941.6753716627962	818	236000
235	4598.381060838699	1000	237000	3313.9509759720504	1093.591387465427	822	237000
236	4618.049480199814	1000	238000	3313.9509759720504	993.2132210538232	824	238000
237	4637.389151573181	1000	239000	3313.9509759720504	3248.1707852294885	825	239000
238	4656.847542047501	1000	240000	3313.9509759720504	2378.2161558204853	827	240000
239	4676.436489343643	1000	241000	3313.9509759720504	729.7670558172375	830	241000
240	4695.86245059967	1000	242000	3313.9509759720504	2384.4857102615506	832	242000
241	4715.391726493835	1000	243000	3313.9509759720504	1607.8733645677203	834	243000
242	4734.557052373886	1000	244000	3313.9509759720504	934.6501255763592	836	244000
243	4753.739386320114	1000	245000	3313.9509759720504	1442.1795989477782	839	245000
244	4772.9967222213745	1000	246000	3313.9509759720504	1490.471455064974	841	246000
245	4792.05469918251	1000	247000	3313.9509759720504	1389.7388579343585	843	247000
246	4811.200840473175	1000	248000	3313.9509759720504	1273.80421406551	845	248000
247	4830.555968284607	1000	249000	3313.9509759720504	2077.300166112487	846	249000
248	4849.979824304581	1000	250000	3313.9509759720504	2231.8360245819904	847	250000
249	4869.355368375778	1000	251000	3316.6887472222224	1066.6832412998529	850	251000
250	4889.092476844788	1000	252000	3316.6887472222224	1936.2155277408035	852	252000
251	4908.962677717209	1000	253000	3316.6887472222224	2256.88582517397	853	253000
252	4928.43198299408	1000	254000	3316.6887472222224	2476.70439578372	854	254000
253	4948.180370569229	1000	255000	3316.6887472222224	1416.404646013595	856	255000
254	4967.540071725845	1000	256000	3316.6887472222224	3225.003043739848	857	256000
255	4986.705083608627	1000	257000	3316.6887472222224	3187.042985439531	858	257000
256	5006.102695226669	1000	258000	3316.6887472222224	2559.6282502466142	859	258000
257	5025.344993591309	1000	259000	3316.6887472222224	3274.396756598768	860	259000
258	5044.523197412491	1000	260000	3316.6887472222224	2490.0538569697924	861	260000
259	5063.882876157761	1000	261000	3316.6887472222224	3302.008116659902	862	261000
260	5083.48432970047	1000	262000	3316.6887472222224	3249.671302785916	863	262000
261	5102.838595867157	1000	263000	3316.6887472222224	3294.025767849475	864	263000
262	5122.3493275642395	1000	264000	3349.3214480838	3349.3214480838	865	264000
263	5141.633650302887	1000	265000	3349.3214480838	1967.10474829945	867	265000
264	5160.760600090027	1000	266000	3349.3214480838	3277.195310412281	868	266000
265	5180.06192278862	1000	267000	3349.3214480838	3242.6908493367578	869	267000
266	5199.203687429428	1000	268000	3349.3214480838	3228.4357189107222	870	268000
267	5218.430987119675	1000	269000	3349.3214480838	3225.834215611904	871	269000
268	5237.277734518051	1000	270000	3349.3214480838	3244.439942832476	872	270000
269	5255.746404409409	1000	271000	3349.3214480838	2776.516056550004	873	271000
270	5274.221934556961	1000	272000	3349.3214480838	3262.9563976093705	874	272000
271	5292.8890125751495	1000	273000	3349.3214480838	883.4715107698845	876	273000
272	5312.54647231102	1000	274000	3349.3214480838	3227.197431967326	877	274000
273	5332.018420219421	1000	275000	3349.3214480838	3224.89178934264	878	275000
274	5351.992340564728	1000	276000	3349.3214480838	3281.3914537561323	879	276000
275	5371.323856115341	1000	277000	3349.3214480838	2382.344610132976	881	277000
276	5390.8352200984955	1000	278000	3349.3214480838	2687.0181192122777	882	278000
277	5410.245594501495	1000	279000	3349.3214480838	3259.4387420798525	883	279000
278	5429.60565161705	1000	280000	3349.3214480838	3265.3241443030834	884	280000
279	5448.973813056946	1000	281000	3349.3214480838	3253.6928482017274	885	281000
280	5468.306485176086	1000	282000	3349.3214480838	3237.9469781652997	886	282000
281	5487.4929876327515	1000	283000	3349.3214480838	3179.0318285421718	887	283000
282	5506.7132296562195	1000	284000	3349.3214480838	2666.9330106163966	888	284000
283	5525.869676351547	1000	285000	3349.3214480838	1861.4034950968405	890	285000
284	5545.223940849304	1000	286000	3349.3214480838	710.303476309212	892	286000
285	5564.4419775009155	1000	287000	3349.3214480838	2834.3716087968546	893	287000
286	5584.094051599503	1000	288000	3349.3214480838	2402.4381290290207	894	288000
287	5603.936287641525	1000	289000	3349.3214480838	1921.501176977555	896	289000
288	5624.21103143692	1000	290000	3349.3214480838	3280.4759596484614	897	290000
289	5643.608103990555	1000	291000	3349.3214480838	3006.740108308705	898	291000
290	5662.656452655792	1000	292000	3349.3214480838	3338.285537438397	899	292000
291	5682.498982429504	1000	293000	3349.3214480838	1216.5933491223489	901	293000
292	5702.114897012711	1000	294000	3372.6384112280466	3372.6384112280466	902	294000
293	5722.154175758362	1000	295000	3372.6384112280466	2177.0017562922235	903	295000
294	5741.442351102829	1000	296000	3372.6384112280466	3265.1397772185423	904	296000
295	5761.457221508026	1000	297000	3382.6616710086087	1399.5444854027287	906	297000
296	5781.266059398651	1000	298000	3382.6616710086087	3270.9156332691005	907	298000
297	5800.959974765778	1000	299000	3409.73643676446	3409.73643676446	908	299000
298	5820.588379859924	1000	300000	3409.73643676446	2846.5296859149066	909	300000
299	5840.425191164017	1000	301000	3409.73643676446	3294.5922667082737	910	301000
300	5859.955984354019	1000	302000	3409.73643676446	1594.8598756258946	913	302000
301	5879.284867763519	1000	303000	3409.73643676446	2634.324375566638	914	303000
302	5898.601744651794	1000	304000	3409.73643676446	1140.9799451411589	916	304000
303	5918.495832443237	1000	305000	3409.73643676446	3296.13749265514	917	305000
304	5938.471635580063	1000	306000	3409.73643676446	964.5885610906863	919	306000
305	5957.876439571381	1000	307000	3409.73643676446	2517.667236844813	921	307000
306	5977.505047082901	1000	308000	3409.73643676446	1510.4486638624767	923	308000
307	5996.984516382217	1000	309000	3409.73643676446	3008.966584259531	924	309000
308	6016.622714281082	1000	310000	3409.73643676446	1313.0887156783742	926	310000
309	6036.169590950012	1000	311000	3409.73643676446	3287.396099995201	927	311000
310	6056.13062953949	1000	312000	3409.73643676446	2987.8419193755935	928	312000
311	6075.871533155441	1000	313000	3409.73643676446	1978.3149099421946	929	313000
312	6095.187968254089	1000	314000	3409.73643676446	1762.9300290174785	931	314000
313	6114.655014038086	1000	315000	3409.73643676446	1319.639334102271	932	315000
314	6134.121794939041	1000	316000	3409.73643676446	3251.421128490876	933	316000
315	6153.6383645534515	1000	317000	3409.73643676446	1461.0775560024679	935	317000
316	6173.016639947891	1000	318000	3409.73643676446	2693.4870275259427	937	318000
317	6192.479363441467	1000	319000	3409.73643676446	1698.025086490882	939	319000
318	6212.375816345215	1000	320000	3409.73643676446	1212.8264027626528	940	320000
319	6231.766340494156	1000	321000	3409.73643676446	1048.3124456197168	942	321000
320	6250.869261026382	1000	322000	3409.73643676446	2245.3869948288757	943	322000
321	6269.994662761688	1000	323000	3409.73643676446	1216.8204189488094	945	323000
322	6289.006118059158	1000	324000	3409.73643676446	2907.222517323016	946	324000
323	6308.043162345886	1000	325000	3409.73643676446	2221.8306988729805	948	325000
324	6327.41175365448	1000	326000	3409.73643676446	3387.158228727273	949	326000
325	6346.579001903534	1000	327000	3409.73643676446	1278.8855585175745	950	327000
326	6365.824918746948	1000	328000	3409.73643676446	2663.2790083560462	952	328000
327	6384.987904787064	1000	329000	3409.73643676446	717.4389639260619	954	329000
328	6403.936243772507	1000	330000	3409.73643676446	3006.0931304033757	955	330000
329	6422.938183307648	1000	331000	3409.73643676446	3319.1361862954873	956	331000
330	6442.53345656395	1000	332000	3409.73643676446	1263.4575659631457	958	332000
331	6461.93510556221	1000	333000	3417.6631327515925	3417.6631327515925	959	333000
332	6481.1895253658295	1000	334000	3417.6631327515925	2964.084625348875	961	334000
333	6500.584518432617	1000	335000	3417.6631327515925	2080.37538164967	963	335000
334	6519.8847506046295	1000	336000	3417.6631327515925	3320.4187213631103	964	336000
335	6539.173570394516	1000	337000	3417.6631327515925	1807.9798246087219	965	337000
336	6558.337694644928	1000	338000	3417.6631327515925	1728.9347235963146	967	338000
337	6577.343172073364	1000	339000	3417.6631327515925	2977.3060641434963	968	339000
338	6596.430889129639	1000	340000	3417.6631327515925	1896.6580137107194	970	340000
339	6615.624178171158	1000	341000	3417.6631327515925	1252.563207638556	972	341000
340	6634.670912265778	1000	342000	3417.6631327515925	1443.2515830226048	974	342000
341	6653.656003952026	1000	343000	3417.6631327515925	3348.7959775855816	975	343000
342	6673.079850196838	1000	344000	3417.6631327515925	2691.747010259979	977	344000
343	6692.370671272278	1000	345000	3417.6631327515925	1495.304698273236	979	345000
344	6711.679052591324	1000	346000	3417.6631327515925	3401.199782349473	980	346000
345	6731.688870668411	1000	347000	3417.6631327515925	1278.0765561351295	982	347000
346	6751.932078361511	1000	348000	3417.6631327515925	1414.5521592408131	984	348000
347	6771.534311056137	1000	349000	3417.6631327515925	2081.6657747657155	985	349000
348	6791.790102481842	1000	350000	3417.6631327515925	1244.8868000407635	988	350000
349	6811.433037996292	1000	351000	3417.6631327515925	1420.0046807197962	990	351000
350	6831.187489271164	1000	352000	3417.6631327515925	1460.0266089739537	993	352000
351	6850.843339443207	1000	353000	3417.6631327515925	1279.7008326706912	994	353000
352	6870.337955951691	1000	354000	3417.6631327515925	1258.3161136240292	996	354000
353	6890.615553379059	1000	355000	3417.6631327515925	2019.7275874118084	997	355000
354	6910.737214565277	1000	356000	3417.6631327515925	3348.069655487886	998	356000
355	6930.074173927307	1000	357000	3417.6631327515925	3346.3196732749134	999	357000
356	6948.797135353088	1000	358000	3417.6631327515925	1441.962621056512	1002	358000
357	6967.977742671967	1000	359000	3417.6631327515925	3406.403640236798	1003	359000
358	6988.498598814011	1000	360000	3417.6631327515925	1754.324000421931	1005	360000
359	7009.0606207847595	1000	361000	3417.6631327515925	1271.2210990326787	1007	361000
360	7029.236686468124	1000	362000	3417.6631327515925	1464.462817813793	1009	362000
