Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
64	913.7833876609802	1000	66000	327.42838484216634	103.81981509247784	2489	66000
65	928.1549186706543	1000	67000	327.42838484216634	7.309388736788636	2531	67000
66	942.611353635788	1000	68000	327.42838484216634	5.311091771967455	2629	68000
67	957.0197334289551	1000	69000	327.42838484216634	5.335671411307805	2729	69000
68	971.3301393985748	1000	70000	327.42838484216634	5.208577884020495	2824	70000
69	985.8233675956726	1000	71000	327.42838484216634	5.314933844203089	2916	71000
70	1001.6968030929565	1000	72000	327.42838484216634	8.252481900279758	2999	72000
71	1017.4421012401581	1000	73000	327.42838484216634	5.366109483751062	3059	73000
72	1032.133782863617	1000	74000	327.42838484216634	5.260169804180552	3100	74000
73	1046.8030016422272	1000	75000	327.42838484216634	5.496208569835311	3149	75000
74	1060.9333517551422	1000	76000	327.42838484216634	5.40554619471229	3201	76000
75	1075.1081478595734	1000	77000	327.42838484216634	5.534163584891646	3247	77000
76	1088.8219892978668	1000	78000	327.42838484216634	52.10541947221761	3282	78000
77	1102.6293485164642	1000	79000	327.42838484216634	60.96674799059259	3314	79000
78	1116.4197022914886	1000	80000	327.42838484216634	70.85646196203292	3342	80000
79	1130.6931574344635	1000	81000	327.42838484216634	77.9404131276863	3365	81000
80	1145.128448009491	1000	82000	327.42838484216634	173.31579887067437	3385	82000
81	1159.4602160453796	1000	83000	327.42838484216634	5.294101602551048	3405	83000
82	1173.5491878986359	1000	84000	327.42838484216634	48.8175096282931	3456	84000
