Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
0	10.412849187850952	1000	2000	140.12439854779936	105.32454577752742	70	2000
1	22.93871283531189	1000	3000	175.10669828425074	140.754775534685	85	3000
2	37.28768610954285	1000	4000	237.40891716936244	45.58376236224372	96	4000
3	51.688347578048706	1000	5000	240.62916903994406	205.85127758106543	107	5000
4	66.24769473075867	1000	6000	240.62916903994406	171.64097400656294	118	6000
5	80.97699356079102	1000	7000	240.62916903994406	100.54580095313544	129	7000
6	95.03635263442993	1000	8000	272.4907557661281	46.17522743290336	142	8000
7	109.82352328300476	1000	9000	272.4907557661281	180.6736329165248	156	9000
8	124.20067119598389	1000	10000	272.4907557661281	89.05112832817288	168	10000
9	138.2526659965515	1000	11000	272.4907557661281	63.915471345523905	180	11000
10	152.39586663246155	1000	12000	272.4907557661281	9.499564472448506	196	12000
11	167.41651940345764	1000	13000	330.47168893139076	294.1514300252225	202	13000
12	182.47309637069702	1000	14000	330.47168893139076	163.56387426311306	211	14000
13	197.23205423355103	1000	15000	383.6379458545811	189.0196115354361	220	15000
14	212.34004974365234	1000	16000	383.6379458545811	201.82976283433558	229	16000
15	227.49594902992249	1000	17000	437.95103628098775	405.0123424782877	235	17000
16	241.81961750984192	1000	18000	437.95103628098775	282.09833482708586	242	18000
17	256.0220992565155	1000	19000	437.95103628098775	95.48089406126925	252	19000
18	270.1298007965088	1000	20000	437.95103628098775	402.1648590799559	261	20000
19	284.46078610420227	1000	21000	437.95103628098775	334.4582447261692	268	21000
20	298.6295669078827	1000	22000	437.95103628098775	379.3198528389389	277	22000
21	312.6792986392975	1000	23000	437.95103628098775	311.60789067937037	283	23000
22	326.77253556251526	1000	24000	437.95103628098775	301.8267485276676	291	24000
23	341.0266499519348	1000	25000	437.95103628098775	243.98634040886975	298	25000
24	355.27153873443604	1000	26000	437.95103628098775	318.38963777465386	306	26000
25	369.33031487464905	1000	27000	437.95103628098775	290.27894157751496	314	27000
26	383.6767909526825	1000	28000	450.24515533930986	283.9016953235356	321	28000
27	398.26967692375183	1000	29000	485.65290064477153	485.65290064477153	328	29000
28	412.7213349342346	1000	30000	485.65290064477153	344.87999203625725	336	30000
29	427.4820992946625	1000	31000	485.65290064477153	166.62369653799908	343	31000
30	442.56651973724365	1000	32000	617.8757936692704	111.77483300615502	349	32000
31	456.7893829345703	1000	33000	625.7838387357377	11.362645963114142	360	33000
32	470.9790070056915	1000	34000	625.7838387357377	91.97306925644948	379	34000
33	485.0146334171295	1000	35000	675.6887289960429	560.5923365698264	385	35000
34	499.22536420822144	1000	36000	675.6887289960429	22.73443691461262	393	36000
35	513.3591289520264	1000	37000	675.6887289960429	246.05229216880164	402	37000
36	527.4517822265625	1000	38000	675.6887289960429	40.21783014217176	412	38000
37	541.5602316856384	1000	39000	675.6887289960429	268.21281263997474	419	39000
