Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
0	13.11496353149414	1000	2000	-0.09741499500518591	-357.7540260054276	5	2000
1	30.88880228996277	1000	3000	-0.09741499500518591	-65.17387719911818	8	3000
2	50.36117219924927	1000	4000	-0.09741499500518591	-596.69771573341	9	4000
3	70.28005838394165	1000	5000	0.8567053840334959	-31.88996914944442	17	5000
4	90.63792085647583	1000	6000	0.8567053840334959	-58.663311706389635	28	6000
5	110.13014054298401	1000	7000	0.8567053840334959	-109.90631130359434	31	7000
6	129.34471082687378	1000	8000	0.8567053840334959	-856.8469963705709	32	8000
7	148.65356731414795	1000	9000	0.8567053840334959	-103.8404951396912	40	9000
8	168.5216405391693	1000	10000	0.8567053840334959	-18.564801140584674	52	10000
9	188.53477430343628	1000	11000	0.8567053840334959	-28.547294609250486	65	11000
10	208.42335271835327	1000	12000	0.8567053840334959	-85.11007307877954	68	12000
11	228.61493396759033	1000	13000	0.8567053840334959	-11.9408419542398	75	13000
12	250.95374464988708	1000	14000	0.8567053840334959	-46.13008279089876	77	14000
13	271.6895523071289	1000	15000	0.8567053840334959	-30.48348828442031	85	15000
14	292.49464988708496	1000	16000	0.8567053840334959	-8.060485673044802	90	16000
15	313.78995418548584	1000	17000	0.8567053840334959	-22.449350053334747	96	17000
16	334.81348276138306	1000	18000	0.8567053840334959	-1102.8905053580054	97	18000
17	356.47313690185547	1000	19000	0.8567053840334959	-29.917163520494743	100	19000
18	378.2311553955078	1000	20000	0.8567053840334959	-53.16343465371281	106	20000
19	399.403448343277	1000	21000	0.8567053840334959	-214.80649716185394	109	21000
20	419.69957184791565	1000	22000	0.8567053840334959	-124.97400691583569	112	22000
21	440.1472678184509	1000	23000	0.8567053840334959	-37.75857953647619	118	23000
22	459.7560873031616	1000	24000	2.9247890178038674	2.9247890178038674	122	24000
23	479.18555784225464	1000	25000	2.9247890178038674	-46.646559775535465	123	25000
24	498.8160765171051	1000	26000	2.9247890178038674	-71.26859855281955	129	26000
25	519.4423222541809	1000	27000	2.9247890178038674	-1134.4617114910186	130	27000
26	539.5715343952179	1000	28000	2.9247890178038674	-125.44168322450072	140	28000
27	561.2636389732361	1000	29000	2.9247890178038674	-58.15606870050505	144	29000
28	582.0419306755066	1000	30000	2.9247890178038674	-194.2199274461929	154	30000
29	602.2969861030579	1000	31000	2.9247890178038674	-19.25833071863133	172	31000
30	623.4321758747101	1000	32000	2.9247890178038674	-135.5635803184006	182	32000
31	643.2014074325562	1000	33000	2.9247890178038674	-103.37756540890712	187	33000
32	662.8320188522339	1000	34000	2.9247890178038674	-4.466347334106264	197	34000
33	684.6536047458649	1000	35000	2.9247890178038674	-17.442365265619216	200	35000
34	706.7772529125214	1000	36000	2.9247890178038674	-15.354157282362753	208	36000
35	728.7623071670532	1000	37000	2.9247890178038674	-27.94633201941017	212	37000
36	751.0224285125732	1000	38000	2.9247890178038674	-85.21342556773908	214	38000
37	773.216837644577	1000	39000	2.9247890178038674	-14.781356687441288	226	39000
38	795.2571842670441	1000	40000	2.9247890178038674	-27.292277453143853	230	40000
39	816.9697141647339	1000	41000	2.9247890178038674	-12.429851063750483	232	41000
