Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
0	15.110848665237427	1000	2000	-136.0918984053035	-136.0918984053035	2	2000
1	29.704330682754517	1000	3000	-136.0918984053035	-220.52586892424458	3	3000
2	44.954962968826294	1000	4000	-136.0918984053035	-298.3431924051301	4	4000
3	59.46613693237305	1000	5000	-136.0918984053035	-279.7883926246304	5	5000
4	74.03621816635132	1000	6000	-136.0918984053035	-187.58036510133238	6	6000
5	89.35824012756348	1000	7000	-136.0918984053035	-138.35539210147155	7	7000
6	104.08966851234436	1000	8000	-136.0918984053035	-154.72998916780776	8	8000
7	118.22742366790771	1000	9000	-136.0918984053035	-143.9095747926082	9	9000
8	133.01714944839478	1000	10000	-136.0918984053035	-166.78491567759843	10	10000
9	147.79728889465332	1000	11000	-136.0918984053035	-172.23224266807904	11	11000
10	162.22386622428894	1000	12000	-136.0918984053035	-141.36969744686502	12	12000
11	177.48808407783508	1000	13000	13.015918040597283	13.015918040597283	13	13000
12	193.62566113471985	1000	14000	13.015918040597283	-87.31213146096954	14	14000
13	208.88533759117126	1000	15000	13.015918040597283	-224.00509642066842	15	15000
14	223.75409364700317	1000	16000	13.015918040597283	-154.32442811840002	16	16000
15	238.71241855621338	1000	17000	13.015918040597283	-205.87547310973625	17	17000
16	253.7119390964508	1000	18000	13.015918040597283	-195.7421835682748	18	18000
17	268.8308310508728	1000	19000	13.015918040597283	-48.7010145772548	19	19000
18	283.43334698677063	1000	20000	13.015918040597283	-19.356622124297697	20	20000
19	297.1341459751129	1000	21000	129.1404683284588	129.1404683284588	21	21000
20	313.4409327507019	1000	22000	171.41386376927042	171.41386376927042	22	22000
21	328.9101116657257	1000	23000	171.41386376927042	-111.52575143627746	23	23000
22	343.9687225818634	1000	24000	172.19891401950008	172.19891401950008	24	24000
23	359.6076588630676	1000	25000	172.19891401950008	141.9785943997289	25	25000
24	374.2357406616211	1000	26000	172.19891401950008	142.6879362766546	26	26000
25	389.6340892314911	1000	27000	232.01480644090663	232.01480644090663	27	27000
26	404.90267515182495	1000	28000	255.1151077934424	255.1151077934424	28	28000
27	420.0900502204895	1000	29000	275.66627025929216	275.66627025929216	29	29000
28	434.8759551048279	1000	30000	286.8532933232152	286.8532933232152	30	30000
29	449.7935869693756	1000	31000	286.8532933232152	-13.814854705950278	31	31000
30	464.78314685821533	1000	32000	309.76505761142437	309.76505761142437	32	32000
31	479.8331530094147	1000	33000	355.0033932958267	355.0033932958267	33	33000
32	495.7029688358307	1000	34000	355.0033932958267	-192.9883981474685	34	34000
33	511.4188129901886	1000	35000	355.0033932958267	-10.381972148383959	35	35000
34	526.5531485080719	1000	36000	438.5467064596568	438.5467064596568	36	36000
35	541.7232241630554	1000	37000	438.5467064596568	-18.164399301305348	37	37000
36	556.0781569480896	1000	38000	438.5467064596568	218.59358466385032	38	38000
37	570.9419448375702	1000	39000	438.5467064596568	104.7396423190885	39	39000
38	586.1674809455872	1000	40000	521.2199291751342	521.2199291751342	40	40000
39	600.7867376804352	1000	41000	521.2199291751342	-138.35290042587636	41	41000
40	614.4673030376434	1000	42000	648.1431229747524	648.1431229747524	42	42000
41	628.2775273323059	1000	43000	648.1431229747524	119.1052321205872	43	43000
42	642.8421359062195	1000	44000	759.8202850254442	759.8202850254442	44	44000
43	657.3777396678925	1000	45000	759.8202850254442	680.0378625704745	45	45000
44	672.4754302501678	1000	46000	908.6874481227728	908.6874481227728	46	46000
45	687.5375266075134	1000	47000	908.6874481227728	822.7506431291487	47	47000
46	702.7817788124084	1000	48000	908.6874481227728	220.46123618449204	48	48000
47	717.8016397953033	1000	49000	908.6874481227728	867.6252377459265	49	49000
48	732.3600869178772	1000	50000	952.8301225381765	952.8301225381765	50	50000
49	746.008448600769	1000	51000	952.8301225381765	812.1018550668989	51	51000
50	760.6168563365936	1000	52000	952.8301225381765	222.79882768365124	52	52000
51	776.4834637641907	1000	53000	995.0622562288439	995.0622562288439	53	53000
52	792.2441020011902	1000	54000	995.0622562288439	948.3904417073186	54	54000
53	807.3840980529785	1000	55000	995.0622562288439	840.6093025176515	55	55000
54	822.2227432727814	1000	56000	1060.1412715887802	1060.1412715887802	56	56000
55	836.8726272583008	1000	57000	1252.4071744292098	1252.4071744292098	57	57000
56	851.121978521347	1000	58000	1252.4071744292098	-71.63414184391931	58	58000
57	866.3137838840485	1000	59000	1252.4071744292098	610.5079640009067	59	59000
58	881.6180181503296	1000	60000	1252.4071744292098	373.8681043173578	60	60000
59	896.1149249076843	1000	61000	1359.0083729560315	1359.0083729560315	61	61000
60	911.280764579773	1000	62000	1396.8708527393865	1396.8708527393865	62	62000
61	927.1692192554474	1000	63000	1396.8708527393865	1293.7807222736146	63	63000
62	942.6854667663574	1000	64000	1396.8708527393865	1368.407243589517	64	64000
63	958.0201735496521	1000	65000	1396.8708527393865	1243.4643454938105	65	65000
64	973.1180262565613	1000	66000	1473.5054538423815	1473.5054538423815	66	66000
65	987.9635813236237	1000	67000	1473.5054538423815	1467.9724432424348	67	67000
66	1003.7810912132263	1000	68000	1559.4123650733504	1559.4123650733504	68	68000
67	1019.6371264457703	1000	69000	1586.6890871511328	1586.6890871511328	69	69000
68	1034.5975213050842	1000	70000	1586.6890871511328	1586.3673549500322	70	70000
69	1049.9812457561493	1000	71000	1586.6890871511328	1519.1411566070242	71	71000
70	1065.5083315372467	1000	72000	1661.169582819309	1661.169582819309	72	72000
71	1080.9238061904907	1000	73000	1670.8051631314509	1670.8051631314509	73	73000
